index,est,value,num_actions_per_user,se,bias,variance,true_value
287,cips,4.9546576831528295,6,0.04465009649322915,0.0005174296127552874,0.03555435136753767,5.165963377570252
287,cdr,4.925646212489534,6,0.057752339832433115,0.0007687574243015703,0.045194801444773995,5.165963377570252
288,cavg,4.523307176388838,6,0.41300699291692644,0.4061988069517173,2.829093527006425e-05,5.165963377570252
288,cips,5.176225293925175,6,0.00010530692727544334,0.0005174296127552874,0.001089593788450767,5.165963377570252
288,cdr,5.129284644708285,6,0.001345329444359529,0.0007687574243015703,8.014291812274265e-05,5.165963377570252
289,cavg,4.296287702737271,6,0.7563357793962017,0.4061988069517173,0.053981130269892305,5.165963377570252
289,cips,4.88057467782815,6,0.08144670994048753,0.0005174296127552874,0.0689806208337741,5.165963377570252
289,cdr,4.9366332029998645,6,0.05259232896848441,0.0007687574243015703,0.040644051619564206,5.165963377570252
290,cavg,4.371289711386892,6,0.631506235725303,0.4061988069517173,0.02475473879397584,5.165963377570252
290,cips,4.866236615384591,6,0.08983613197029977,0.0005174296127552874,0.0767177447792365,5.165963377570252
290,cdr,4.875241852233499,6,0.08451900529412844,0.0007687574243015703,0.06916639642218267,5.165963377570252
291,cavg,4.721494393711977,6,0.19755267761200787,0.4061988069517173,0.03719817919479581,5.165963377570252
291,cips,5.500284958147925,6,0.1117709192399536,0.0005174296127552874,0.1274980278052222,5.165963377570252
291,cdr,5.341064341594047,6,0.030660347602062214,0.0007687574243015703,0.041138970082223655,5.165963377570252
292,cavg,4.273095046364088,6,0.7972138568708799,0.4061988069517173,0.06529611874238701,5.165963377570252
292,cips,4.915951384998872,6,0.06250599642951198,0.0005174296127552874,0.05164934084346454,5.165963377570252
292,cdr,4.9789288498625375,6,0.034981914554847844,0.0007687574243015703,0.02537905560939828,5.165963377570252
293,cavg,4.480613419479935,6,0.46970456505439906,0.4061988069517173,0.0023052173723690193,5.165963377570252
293,cips,5.155731157908092,6,0.0001046983192146899,0.0005174296127552874,0.0001566217095952964,5.165963377570252
293,cdr,4.9691156395098535,6,0.03874903197949529,0.0007687574243015703,0.02860200156805436,5.165963377570252
294,cavg,4.652621014891885,6,0.26352038132020816,0.4061988069517173,0.015374739224697226,5.165963377570252
294,cips,5.2906794976328895,6,0.015554110603478196,0.0005174296127552874,0.02174539514081893,5.165963377570252
294,cdr,5.295138416899245,6,0.01668619078564677,0.0007687574243015703,0.02461808524612974,5.165963377570252
295,cavg,4.325188691760414,6,0.7069020722986317,0.4061988069517173,0.04138677856976022,5.165963377570252
295,cips,4.872399969343811,6,0.08617947464952398,0.0005174296127552874,0.07334148405992588,5.165963377570252
295,cdr,4.877362448925038,6,0.0832904960148798,0.0007687574243015703,0.06805548048588073,5.165963377570252
296,cavg,4.77617274933549,6,0.15193673385965015,0.4061988069517173,0.06127934420743866,5.165963377570252
296,cips,5.519645198054026,6,0.12509083014071665,0.0005174296127552874,0.1416987165274667,5.165963377570252
296,cdr,5.510428346638919,6,0.11865611491547738,0.0007687574243015703,0.13852647115035538,5.165963377570252
297,cavg,4.3923870965542955,6,0.5984202625504782,0.4061988069517173,0.018561065724045187,5.165963377570252
297,cips,4.750450056166346,6,0.17265132026410565,0.0005174296127552874,0.1542653210041992,5.165963377570252
297,cdr,4.891046046864034,6,0.07557953872263218,0.0007687574243015703,0.06110331907009805,5.165963377570252
298,cavg,4.706050401555937,6,0.2115199455063437,0.4061988069517173,0.03147938321996873,5.165963377570252
298,cips,5.272616959326322,6,0.011374986501398633,0.0005174296127552874,0.01674453105941864,5.165963377570252
298,cdr,5.018802881074586,6,0.02165621172885102,0.0007687574243015703,0.014264485454547225,5.165963377570252
299,cavg,4.512309184768366,6,0.42726380376748513,0.4061988069517173,0.0002662416824546111,5.165963377570252
299,cips,4.868660770492319,6,0.08838884017533581,0.0005174296127552874,0.07538073788079622,5.165963377570252
299,cdr,4.928542247523168,6,0.056368792992834205,0.0007687574243015703,0.04397184829196833,5.165963377570252
300,cavg,4.406722880989779,6,0.576446131647763,0.4061988069517173,0.014860394504558536,5.165963377570252
300,cips,5.073662145646036,6,0.008519517414727874,0.0005174296127552874,0.004837780159274863,5.165963377570252
300,cdr,5.084115735353504,6,0.0066990365364407905,0.0007687574243015703,0.0029291007245536294,5.165963377570252
301,cavg,4.471448335085421,6,0.48235114423770625,0.4061988069517173,0.003269296659681812,5.165963377570252
301,cips,4.935923290622482,6,0.05291844160293743,0.0005174296127552874,0.04297039105542846,5.165963377570252
301,cdr,4.936702341500691,6,0.05256062265968847,0.0007687574243015703,0.04061617924461857,5.165963377570252
302,cavg,4.550462391413041,6,0.37884146396049917,0.4061988069517173,0.00047682367650241054,5.165963377570252
302,cips,5.4137533787004015,6,0.061399884660079486,0.0005174296127552874,0.0731903118409857,5.165963377570252
302,cdr,5.086967011148581,6,0.006240425907826886,0.0007687574243015703,0.002628601750901696,5.165963377570252
303,cavg,4.240300009553351,6,0.856852670888392,0.4061988069517173,0.08313193372151595,5.165963377570252
303,cips,4.932242494184394,6,0.05462545133066571,0.0005174296127552874,0.044509946046863196,5.165963377570252
303,cdr,5.033618861473972,6,0.017515070940758562,0.0007687574243015703,0.010944934491218698,5.165963377570252
304,cavg,4.512065093485529,6,0.42758296592894474,0.4061988069517173,0.0002742668959489314,5.165963377570252
304,cips,4.902960135521314,6,0.06917070532825209,0.0005174296127552874,0.05772302378030225,5.165963377570252
304,cdr,5.243547513478046,6,0.006019298144559085,0.0007687574243015703,0.011090324801586319,5.165963377570252
305,cavg,4.542898171303967,6,0.38821025125964875,0.4061988069517173,0.0002036920544866226,5.165963377570252
305,cips,5.28825351751937,6,0.014954878328774778,0.0005174296127552874,0.02103579494248922,5.165963377570252
305,cdr,5.045939507350007,6,0.014405729422646207,0.0007687574243015703,0.008518809136559797,5.165963377570252
306,cavg,4.316537407948901,6,0.7215244778671729,0.4061988069517173,0.04498161277314061,5.165963377570252
306,cips,4.911273134214149,6,0.06486712006079115,0.0005174296127552874,0.05379763139238023,5.165963377570252
306,cdr,4.948624467949283,6,0.047236201635231935,0.0007687574243015703,0.035952875305611025,5.165963377570252
307,cavg,4.648930017742143,6,0.267323495175143,0.4061988069517173,0.014473032920661285,5.165963377570252
307,cips,4.990814665883626,6,0.030677071205484893,0.0005174296127552874,0.023226257580406532,5.165963377570252
307,cdr,5.179869178350786,6,0.00019337129534789213,0.0007687574243015703,0.0017332463992431903,5.165963377570252
308,cavg,4.45301935477885,6,0.508289179633987,0.4061988069517173,0.005716379736562824,5.165963377570252
308,cips,5.185892066606422,6,0.0003971526467003473,0.0005174296127552874,0.0018212211957183526,5.165963377570252
308,cdr,5.143023865618044,6,0.0005262212086054836,0.0007687574243015703,2.2915016667031264e-05,5.165963377570252
309,cavg,4.6940537228128045,6,0.2226987222532933,0.4061988069517173,0.02736629879727991,5.165963377570252
309,cips,5.252000972822943,6,0.007402467796865849,0.0005174296127552874,0.011834105398763145,5.165963377570252
309,cdr,5.15726177602238,6,7.571786949793275e-05,0.0007687574243015703,0.0003619458156167366,5.165963377570252
310,cavg,4.742931065308439,6,0.178956337217576,0.4061988069517173,0.04592661868411989,5.165963377570252
310,cips,5.267978265363869,6,0.010407037331544244,0.0005174296127552874,0.01556554841154001,5.165963377570252
310,cdr,5.3652985458965246,6,0.0397345093316634,0.0007687574243015703,0.051556989938620894,5.165963377570252
311,cavg,4.592810587711219,6,0.32850412052319256,0.4061988069517173,0.004119648620968478,5.165963377570252
311,cips,5.043967736180448,6,0.01488293651810977,0.0005174296127552874,0.009850277094019949,5.165963377570252
311,cdr,5.042785212251157,6,0.01517286041137821,0.0007687574243015703,0.009111025155937157,5.165963377570252
312,cavg,4.574687745817873,6,0.34960687270417473,0.4061988069517173,0.0021216753289946258,5.165963377570252
312,cips,5.237306308756371,6,0.005089813830227296,0.0005174296127552874,0.008852930057041936,5.165963377570252
312,cdr,5.32332404963055,6,0.024762381111268588,0.0007687574243015703,0.03425725206283364,5.165963377570252
313,cavg,4.621686790329636,6,0.296237003418292,0.4061988069517173,0.008660292314025972,5.165963377570252
313,cips,5.249019230556824,6,0.006898274715327048,0.0005174296127552874,0.011194260462179731,5.165963377570252
313,cdr,5.255837234916395,6,0.008077310234274913,0.0007687574243015703,0.01382983820344947,5.165963377570252
314,cavg,4.5537243824950755,6,0.37483658709066203,0.4061988069517173,0.0006299238460706836,5.165963377570252
314,cips,5.329930943834875,6,0.02688536278674359,0.0005174296127552874,0.03486235883610366,5.165963377570252
314,cdr,5.304708406775773,6,0.019250183129240817,0.0007687574243015703,0.027712761762738427,5.165963377570252
315,cavg,4.4166938158579,6,0.5614048761086203,0.4061988069517173,0.012528835957351178,5.165963377570252
315,cips,5.040354977700992,6,0.01577747011771594,0.0005174296127552874,0.01058045128700168,5.165963377570252
315,cdr,4.9729506279203015,6,0.03725392152743447,0.0007687574243015703,0.02731955253772722,5.165963377570252
316,cavg,4.652833932598418,6,0.26330182729710216,0.4061988069517173,0.015427585984972977,5.165963377570252
316,cips,5.310856183154653,6,0.020993925110118893,0.0005174296127552874,0.028103130975127382,5.165963377570252
316,cdr,5.256617096521637,6,0.008218096759716733,0.0007687574243015703,0.014013870355729279,5.165963377570252
317,cavg,4.361218737969466,6,0.647613934966199,0.4061988069517173,0.02802522444935777,5.165963377570252
317,cips,5.121884750242704,6,0.0019429253870808588,0.0005174296127552874,0.0004550349449325249,5.165963377570252
317,cdr,5.189454798435352,6,0.0005518468542612572,0.0007687574243015703,0.002623272872320746,5.165963377570252
318,cavg,4.627793461570305,6,0.2896268584873899,0.4061988069517173,0.00983416584526635,5.165963377570252
318,cips,5.252705989844945,6,0.007524280784237766,0.0005174296127552874,0.011987992542228085,5.165963377570252
318,cdr,5.100009625933498,6,0.004349897354962644,0.0007687574243015703,0.0014613246675147728,5.165963377570252
319,cavg,4.5822098874116355,6,0.34076813727236605,0.4061988069517173,0.0028712224054610967,5.165963377570252
319,cips,5.262766177826312,6,0.009370782137414635,0.0005174296127552874,0.01429217368123909,5.165963377570252
319,cdr,5.253738270444324,6,0.007704431819054821,0.0007687574243015703,0.013340566015673754,5.165963377570252
320,cavg,4.704430219776408,6,0.21301285574315726,0.4061988069517173,0.030907088963720415,5.165963377570252
320,cips,5.3312882615884645,6,0.027332317275635395,0.0005174296127552874,0.035371063353913636,5.165963377570252
320,cdr,5.293481467679865,6,0.01626086330520347,0.0007687574243015703,0.024100875042971114,5.165963377570252
321,cavg,4.51323155600025,6,0.4260588308900935,0.4061988069517173,0.00023699194701220892,5.165963377570252
321,cips,5.271677052533064,6,0.011175381074142978,0.0005174296127552874,0.016502165363603476,5.165963377570252
321,cdr,5.175553031718591,6,9.196146668475773e-05,0.0007687574243015703,0.0013924935058884274,5.165963377570252
322,cavg,4.622244483743623,6,0.29563023550405293,0.4061988069517173,0.0087644020055406,5.165963377570252
322,cips,5.155298400070744,6,0.00011374174506501687,0.0005174296127552874,0.00014597718183257747,5.165963377570252
322,cdr,5.057722838912132,6,0.011716014209000019,0.0007687574243015703,0.006482514422421184,5.165963377570252
323,cavg,4.470331376936432,6,0.48390388030581083,0.4061988069517173,0.0033982745933597174,5.165963377570252
323,cips,5.190334575349533,6,0.0005939552811968466,0.0005174296127552874,0.0022201320267892697,5.165963377570252
323,cdr,5.241764324934518,6,0.00574578362132026,0.0007687574243015703,0.010717927212663975,5.165963377570252
324,cavg,4.7271270254781115,6,0.19257734391753717,0.4061988069517173,0.0394026179049779,5.165963377570252
324,cips,5.332830071121638,6,0.02784449341677211,0.0005174296127552874,0.03595338282221748,5.165963377570252
324,cdr,5.371859461529441,6,0.04239319738972941,0.0007687574243015703,0.054579500125215244,5.165963377570252
325,cavg,4.343097346999269,6,0.6771085042676466,0.4061988069517173,0.03442091773267208,5.165963377570252
325,cips,5.038149014800262,6,0.016336511330298585,0.0005174296127552874,0.011039134073893467,5.165963377570252
325,cdr,5.010070820882702,6,0.02430248923058098,0.0007687574243015703,0.01642654445642179,5.165963377570252
326,cavg,4.574244086537485,6,0.35013171938032056,0.4061988069517173,0.0020810008081839537,5.165963377570252
326,cips,5.134343483360886,6,0.0009998177098115085,0.0005174296127552874,7.872684594694999e-05,5.165963377570252
326,cdr,5.028557763637873,6,0.018880302740133966,0.0007687574243015703,0.012029513483814895,5.165963377570252
327,cavg,4.568870157305429,6,0.3565203136862169,0.4061988069517173,0.0016195842476055165,5.165963377570252
327,cips,5.083979255080081,6,0.006721396340483391,0.0005174296127552874,0.0035090272961360584,5.165963377570252
327,cdr,5.128442492164036,6,0.0014078168416663684,0.0007687574243015703,9.593047224657328e-05,5.165963377570252
328,cavg,4.365337655142116,6,0.6410015474135748,0.4061988069517173,0.026663115821595015,5.165963377570252
328,cips,4.924788044414677,6,0.05816554132270272,0.0005174296127552874,0.04771090212008727,5.165963377570252
328,cdr,4.985643338219985,6,0.032515316591281866,0.0007687574243015703,0.023284795835021813,5.165963377570252
329,cavg,4.584670954829715,6,0.33790088073556335,0.4061988069517173,0.0031410258910361754,5.165963377570252
329,cips,5.4791111559083925,6,0.09806153107811315,0.0005174296127552874,0.11282535532978513,5.165963377570252
329,cdr,5.364988750441332,6,0.03961109904647226,0.0007687574243015703,0.051416400581449126,5.165963377570252
330,cavg,4.553174572117116,6,0.37551012008868173,0.4061988069517173,0.0006026275437975791,5.165963377570252
330,cips,5.179484893315846,6,0.00018283138805833785,0.0005174296127552874,0.0013154109803228094,5.165963377570252
330,cdr,5.118273995000246,6,0.002274277209908391,0.0007687574243015703,0.0003985176726179685,5.165963377570252
331,cavg,4.241613215879429,6,0.8544232214178505,0.4061988069517173,0.08237639494371234,5.165963377570252
331,cips,5.090916044521068,6,0.0056321021977951925,0.0005174296127552874,0.00273531655125392,5.165963377570252
331,cdr,5.114736166433922,6,0.002624227160806098,0.0007687574243015703,0.0005522845918500075,5.165963377570252
332,cavg,4.632442175384731,6,0.28464487318148374,0.4061988069517173,0.010777777764198079,5.165963377570252
332,cips,4.999781984118345,6,0.027616255529617655,0.0005174296127552874,0.02057340250097887,5.165963377570252
332,cdr,4.9491187064499975,6,0.047021611393251346,0.0007687574243015703,0.035765692046647965,5.165963377570252
333,cavg,4.55116088878263,6,0.37798210021945405,0.4061988069517173,0.0005078167610267248,5.165963377570252
333,cips,5.110796179547689,6,0.003043419737660652,0.0005174296127552874,0.0010510641035794302,5.165963377570252
333,cdr,5.074849473108095,6,0.008301743586339023,0.0007687574243015703,0.004017966194671062,5.165963377570252
334,cavg,4.336655380911627,6,0.6877517533219419,0.4061988069517173,0.03685275651409303,5.165963377570252
334,cips,4.896635944180267,6,0.07253726637643675,0.0005174296127552874,0.060801871065691855,5.165963377570252
334,cdr,5.01579429445227,6,0.022550753524495336,0.0007687574243015703,0.014992192245744742,5.165963377570252
335,cavg,4.36982788773531,6,0.633831718174723,0.4061988069517173,0.025216871827018855,5.165963377570252
335,cips,4.931229009627954,6,0.05510022349327033,0.0005174296127552874,0.04493861058249334,5.165963377570252
335,cdr,5.062809679009156,6,0.01064068552683344,0.0007687574243015703,0.005689266031349584,5.165963377570252
336,cavg,4.468867991910163,6,0.4859419767085879,0.4061988069517173,0.003571031335170965,5.165963377570252
336,cips,5.029744083564388,6,0.018555696059455947,0.0005174296127552874,0.012875943529834231,5.165963377570252
336,cdr,5.0109186220451924,6,0.024038876215825494,0.0007687574243015703,0.01620994451739594,5.165963377570252
337,cavg,4.498972066056172,6,0.44487740963527217,0.4061988069517173,0.000879361656043546,5.165963377570252
337,cips,5.122587044666039,6,0.0018815062562171066,0.0005174296127552874,0.00042556610782668513,5.165963377570252
337,cdr,5.113656415312025,6,0.002736018300683544,0.0007687574243015703,0.0006042003464262736,5.165963377570252
338,cavg,4.613325165828575,6,0.30540899307703817,0.4061988069517173,0.007173931961019263,5.165963377570252
338,cips,5.263173056156916,6,0.00944972161092245,0.0005174296127552874,0.014389623741980082,5.165963377570252
338,cdr,5.269671623531018,6,0.010755400280258669,0.0007687574243015703,0.017275085913739708,5.165963377570252
339,cavg,4.622441343552079,6,0.2954162014632525,0.4061988069517173,0.0088013001539934,5.165963377570252
339,cips,5.034414815855794,6,0.017305024089142463,0.0005174296127552874,0.011837762594358146,5.165963377570252
339,cdr,5.112007533813705,6,0.0029112330754808694,0.0007687574243015703,0.0006879797774432218,5.165963377570252
340,cavg,4.295740888522279,6,0.7572871804448492,0.4061988069517173,0.054235521150953245,5.165963377570252
340,cips,4.898089353920563,6,0.07175649254627428,0.0005174296127552874,0.060087218888514385,5.165963377570252
340,cdr,4.985639348482639,6,0.03251675546639027,0.0007687574243015703,0.023286013467423455,5.165963377570252
341,cavg,4.776725157841439,6,0.15150639169765545,0.4061988069517173,0.06155314311338199,5.165963377570252
341,cips,5.463196307793729,6,0.08834741480923439,0.0005174296127552874,0.10238720643942922,5.165963377570252
341,cdr,5.5774837626886,6,0.16934902736795363,0.0007687574243015703,0.1929378042565207,5.165963377570252
342,cavg,4.675173841750353,6,0.24087436847031196,0.4061988069517173,0.02147624097337303,5.165963377570252
342,cips,5.242856222036737,6,0.005912509530147075,0.0005174296127552874,0.009928114390997259,5.165963377570252
342,cdr,5.189262204061746,6,0.0005428353158807611,0.0007687574243015703,0.0026035814077122335,5.165963377570252
343,cavg,4.625625627495805,6,0.29196488415551564,0.4061988069517173,0.009408908573516363,5.165963377570252
343,cips,5.179219272449991,6,0.00017571874906269637,0.0005174296127552874,0.0012962141435743507,5.165963377570252
343,cdr,5.155103861239365,6,0.00011792909494080863,0.0007687574243015703,0.0002844942998409277,5.165963377570252
344,cavg,4.74563415338696,6,0.17667665670252825,0.4061988069517173,0.047092495769729445,5.165963377570252
344,cips,5.442377891992098,6,0.07640498378306512,0.0005174296127552874,0.08949765910657222,5.165963377570252
344,cdr,5.378662151247617,6,0.04524076832385508,0.0007687574243015703,0.057804300274203496,5.165963377570252
345,cavg,4.679859980362356,6,0.23629651277705738,0.4061988069517173,0.022871686942251813,5.165963377570252
345,cips,5.190262014040398,6,0.0005904237343083021,0.0005174296127552874,0.0022132993642072136,5.165963377570252
345,cdr,5.384000730057451,6,0.047540287079627166,0.0007687574243015703,0.06039985897540111,5.165963377570252
346,cavg,4.402309171580258,6,0.5831677463262078,0.4061988069517173,0.015955966094022896,5.165963377570252
346,cips,5.029100772748193,6,0.018731372598679064,0.0005174296127552874,0.013022353184867282,5.165963377570252
346,cdr,5.001603935840381,6,0.02701402608575473,0.0007687574243015703,0.018668567556130205,5.165963377570252
347,cavg,4.484250615942976,6,0.4647322893654872,0.4061988069517173,0.0019691834759082033,5.165963377570252
347,cips,4.999589959871217,6,0.027680114116857727,0.0005174296127552874,0.02062852510669819,5.165963377570252
347,cdr,5.101224397502795,6,0.004191135540174557,0.0007687574243015703,0.0013699255201873282,5.165963377570252
348,cavg,4.494334596874156,6,0.4510852190593251,0.4061988069517173,0.0011759071021001386,5.165963377570252
348,cips,5.142880452314228,6,0.000532821438375204,0.0005174296127552874,1.1279256413093946e-07,5.165963377570252
348,cdr,5.216412210876616,6,0.002545084781973275,0.0007687574243015703,0.006111378852411155,5.165963377570252
349,cavg,4.825754379362938,6,0.11574216246122401,0.4061988069517173,0.088285215129611,5.165963377570252
349,cips,5.553751714708323,6,0.15037979442031008,0.0005174296127552874,0.16853932807913885,5.165963377570252
349,cdr,5.389600427277939,6,0.05001353000195844,0.0007687574243015703,0.06318362162940684,5.165963377570252
350,cavg,4.512413987977435,6,0.4271268046371432,0.4061988069517173,0.0002628325362688097,5.165963377570252
350,cips,5.04589042462795,6,0.014417514028284357,0.0005174296127552874,0.00947232569703181,5.165963377570252
350,cdr,5.093484513617071,6,0.005253185719943758,0.0007687574243015703,0.002002776303497483,5.165963377570252
351,cavg,4.4827381229943635,6,0.46679674849028774,0.4061988069517173,0.002105706320554497,5.165963377570252
351,cips,5.0370767584656,6,0.016611760584227545,0.0005174296127552874,0.011265601928258498,5.165963377570252
351,cdr,5.013819977611993,6,0.023147614150858795,0.0007687574243015703,0.015479571178483722,5.165963377570252
352,cavg,4.530302667565162,6,0.40406453824417504,0.4061988069517173,2.8108829333477217e-06,5.165963377570252
352,cips,5.266060574895329,6,0.010019448912335412,0.0005174296127552874,0.01509071627834063,5.165963377570252
352,cdr,5.219613656095418,6,0.002878352385827866,0.0007687574243015703,0.006622176038878847,5.165963377570252
353,cavg,4.512742523074666,6,0.4266974847479441,0.4061988069517173,0.00025228797678949143,5.165963377570252
353,cips,5.16592767842523,6,1.2744289553251795e-09,0.0005174296127552874,0.0005158067846248727,5.165963377570252
353,cdr,5.155030903188796,6,0.0001195189961011979,0.0007687574243015703,0.00028203846184897944,5.165963377570252
354,cavg,4.599093892365081,6,0.32134101325677533,0.4061988069517173,0.004965709934513568,5.165963377570252
354,cips,5.322685229691886,6,0.024561738932435257,0.0005174296127552874,0.03220909731465422,5.165963377570252
354,cdr,5.14671139680897,6,0.0003706387632327588,0.0007687574243015703,7.181705516214711e-05,5.165963377570252
355,cavg,4.745712238603084,6,0.17661101980320187,0.4061988069517173,0.04712639210872172,5.165963377570252
355,cips,5.376662936098599,6,0.044394303964040364,0.0005174296127552874,0.054497332673076264,5.165963377570252
355,cdr,5.237248385886835,6,0.005081552410695247,0.0007687574243015703,0.009803273858460483,5.165963377570252
356,cavg,4.462453583512009,6,0.494926030335871,0.4061988069517173,0.004378801775236023,5.165963377570252
356,cips,5.12944246294067,6,0.0013337772053812296,0.0005174296127552874,0.00018971854206323814,5.165963377570252
356,cdr,5.027116111373001,6,0.0192785633304503,0.0007687574243015703,0.012347830202734373,5.165963377570252
357,cavg,4.649696125826458,6,0.2665318752230898,0.4061988069517173,0.01465795145206074,5.165963377570252
357,cips,5.270635356841061,6,0.010956223244468682,0.0005174296127552874,0.016235616465084035,5.165963377570252
357,cdr,5.361622718761596,6,0.03828257779543063,0.0007687574243015703,0.049901222942955833,5.165963377570252
358,cavg,4.627785510219744,6,0.28963541690594097,0.4061988069517173,0.0098325888795586,5.165963377570252
358,cips,5.250842190083014,6,0.007204412813576561,0.0005174296127552874,0.011583332569920538,5.165963377570252
358,cdr,5.164153518283784,6,3.2755906368158113e-06,0.0007687574243015703,0.0006716709778720757,5.165963377570252
359,cavg,4.434620909074052,6,0.5348618062261149,0.4061988069517173,0.008836975689298086,5.165963377570252
359,cips,4.7760856736855235,6,0.15200462398642806,0.0005174296127552874,0.13478489557132436,5.165963377570252
359,cdr,4.957882495184736,6,0.043297653614335144,0.0007687574243015703,0.03252771220889722,5.165963377570252
360,cavg,4.696212742601974,6,0.22066565905310065,0.4061988069517173,0.028085283191708117,5.165963377570252
360,cips,5.687256841345352,6,0.2717468753746416,0.0005174296127552874,0.29598011241557104,5.165963377570252
360,cdr,5.668070579377545,6,0.25211164210674986,0.0007687574243015703,0.2807237252391937,5.165963377570252
361,cavg,4.80688615608041,6,0.1289364509928648,0.4061988069517173,0.07742865949579306,5.165963377570252
361,cips,5.682248790656723,6,0.2665506277658677,0.0005174296127552874,0.29055602775535594,5.165963377570252
361,cdr,5.305246658620916,6,0.019399832380238353,0.0007687574243015703,0.02789225866655472,5.165963377570252
362,cavg,4.555468870694688,6,0.3727035429252379,0.4061988069517173,0.0007205344047359014,5.165963377570252
362,cips,5.160716990105275,6,2.752458143266859e-05,0.0005174296127552874,0.0003062742116845455,5.165963377570252
362,cdr,5.179439238082987,6,0.00018159881655867768,0.0007687574243015703,0.0016976324641508392,5.165963377570252
363,cavg,4.5277650412545425,6,0.40729711647613953,0.4061988069517173,7.414200405930376e-07,5.165963377570252
363,cips,5.160273150622123,6,3.2378682721215195e-05,0.0005174296127552874,0.00029093620921021783,5.165963377570252
363,cdr,5.325905623114791,6,0.025581521909829732,0.0007687574243015703,0.03521954872751763,5.165963377570252
364,cavg,4.363222335982071,6,0.6443931798500778,0.4061988069517173,0.02735840474357318,5.165963377570252
364,cips,4.915594939154879,6,0.06268435495455256,0.0005174296127552874,0.051811483164807715,5.165963377570252
364,cdr,4.860025662361604,6,0.0935978855870878,0.0007687574243015703,0.07740149409438865,5.165963377570252
365,cavg,4.702824378750062,6,0.2144977322281679,0.4061988069517173,0.030345040748888667,5.165963377570252
365,cips,5.2118837858252745,6,0.0021086838943079307,0.0005174296127552874,0.004715223835270002,5.165963377570252
365,cdr,5.195958084197175,6,0.000899682425635155,0.0007687574243015703,0.003331734825845293,5.165963377570252
366,cavg,4.489010885044402,6,0.45826467713696145,0.4061988069517173,0.001569365158325488,5.165963377570252
366,cips,5.051978063376142,6,0.01299265185193004,0.0005174296127552874,0.008324415522336774,5.165963377570252
366,cdr,5.10113713103864,6,0.004202442239377345,0.0007687574243015703,0.00137639303649027,5.165963377570252
367,cavg,4.473474488522864,6,0.47954086145408525,0.4061988069517173,0.003041700112574438,5.165963377570252
367,cips,4.950502162622593,6,0.04642353514672137,0.0005174296127552874,0.037138738111678817,5.165963377570252
367,cdr,5.050236982964397,6,0.013392598408470088,0.0007687574243015703,0.007743985824052892,5.165963377570252
368,cavg,4.422065460274258,6,0.553384111357318,0.4061988069517173,0.011355169676084059,5.165963377570252
368,cips,5.166715846206848,6,5.662090490600648e-07,0.0005174296127552874,0.0005522287491693093,5.165963377570252
368,cdr,5.033339551964713,6,0.017589079118248478,0.0007687574243015703,0.01100345413237277,5.165963377570252
369,cavg,4.209468334635539,6,0.9148827671586784,0.4061988069517173,0.10186167840570222,5.165963377570252
369,cips,4.5882558209531314,6,0.3337460209725236,0.0005174296127552874,0.30798113147980943,5.165963377570252
369,cdr,4.709390295518641,6,0.20845897925410747,0.0007687574243015703,0.18390941225012808,5.165963377570252
370,cavg,4.421173764506758,6,0.5547115677272693,0.4061988069517173,0.01154600413807881,5.165963377570252
370,cips,5.08839303959949,6,0.006017157332898269,0.0005174296127552874,0.003005589700741518,5.165963377570252
370,cdr,5.0685918607245535,6,0.009481212292832159,0.0007687574243015703,0.004850431832649896,5.165963377570252
371,cavg,4.6951856538769645,6,0.22163166512583338,0.4061988069517173,0.027742085398268074,5.165963377570252
371,cips,5.382424828926957,6,0.04685555992345103,0.0005174296127552874,0.05722072109766217,5.165963377570252
371,cdr,5.09683816457375,6,0.004778295071811751,0.0007687574243015703,0.0017138554951967818,5.165963377570252
372,cavg,4.592592610950385,6,0.32875403601425385,0.4061988069517173,0.004091714680845244,5.165963377570252
372,cips,5.000981044887541,6,0.027219170097428698,0.0005174296127552874,0.020230867329387867,5.165963377570252
372,cdr,5.038574419154837,6,0.01622794672616441,0.0007687574243015703,0.009932610570420696,5.165963377570252
373,cavg,4.497337523835182,6,0.4470605322829509,0.4061988069517173,0.0009789749212942614,5.165963377570252
373,cips,4.93735151146632,6,0.05226338532352235,0.0005174296127552874,0.04238031048135228,5.165963377570252
373,cdr,5.081553900486057,6,0.007124959821627278,0.0007687574243015703,0.0032129627081534,5.165963377570252
374,cavg,4.438918154623709,6,0.528594756209389,0.4061988069517173,0.008047515242502721,5.165963377570252
374,cips,5.1494545112652315,6,0.0002725426666770437,0.0005174296127552874,3.89153002942737e-05,5.165963377570252
374,cdr,5.13883183541761,6,0.0007361205795805726,0.0007687574243015703,3.5394527259032624e-07,5.165963377570252
375,cavg,4.361821249188867,6,0.6466445626377442,0.4061988069517173,0.027823857842945107,5.165963377570252
375,cips,4.80691989965643,6,0.12891221903245323,0.0005174296127552874,0.1130952677786575,5.165963377570252
375,cdr,4.722421477695276,6,0.19672941694470328,0.0007687574243015703,0.17290246743834237,5.165963377570252
376,cavg,4.661139054839106,6,0.2548475968209602,0.4061988069517173,0.017559683526839637,5.165963377570252
376,cips,5.391819163910574,6,0.05101083622340513,0.0005174296127552874,0.06180338476168141,5.165963377570252
376,cdr,5.274787521371258,6,0.011842694274022039,0.0007687574243015703,0.018646071536188503,5.165963377570252
