index,est,value,num_def_actions,se,bias,variance,true_value
274,cips,29.352244565452043,0.1,0.0017208930508587964,0.0350346791448495,0.02122612457134778,29.31076091745842
274,cdr,29.17545605116483,0.1,0.018307406842726585,0.00012429975080590087,0.015414684148502845,29.31076091745842
275,cavg,29.628700139807968,0.1,0.10108534910823509,0.08045209216684046,0.3618984994131667,29.31076091745842
275,cips,30.301617647733305,0.1,0.9817970599310362,0.0350346791448495,0.6459034711855,29.31076091745842
275,cdr,30.08836094628243,0.1,0.6046618048271031,0.00012429975080590087,0.622124998621285,29.31076091745842
276,cavg,28.979396719402125,0.1,0.10980223175349188,0.08045209216684046,0.00227752461619795,29.31076091745842
276,cips,29.451976148237474,0.1,0.019941741403981344,0.0350346791448495,0.0021123491324880816,29.31076091745842
276,cdr,29.233641576452786,0.1,0.005947392757143279,0.00012429975080590087,0.004352088556269923,29.31076091745842
277,cavg,29.348990949675056,0.1,0.0014615353632849595,0.08045209216684046,0.10360081985666673,29.31076091745842
277,cips,29.694778126626602,0.1,0.14746921693731885,0.0350346791448495,0.03874664653778995,29.31076091745842
277,cdr,29.531440448604975,0.1,0.04869945546706325,0.00012429975080590087,0.0537444584923774,29.31076091745842
278,cavg,29.12747039707953,0.1,0.033595414860764186,0.08045209216684046,0.010070174637098648,29.31076091745842
278,cips,29.564796398920805,0.1,0.06453402584182556,0.0350346791448495,0.004470253068806607,29.31076091745842
278,cdr,29.417979470916883,0.1,0.011495818205725213,0.00012429975080590087,0.014010872932083049,29.31076091745842
279,cavg,29.59152123474072,0.1,0.0788263557604582,0.08045209216684046,0.31854859878823727,29.31076091745842
279,cips,30.394236118297368,0.1,1.173918510832997,0.0350346791448495,0.8033530993997817,29.31076091745842
279,cdr,30.046550542696682,0.1,0.5413863726082615,0.00012429975080590087,0.5579172797115846,29.31076091745842
280,cavg,29.646490687023796,0.1,0.1127144781724202,0.08045209216684046,0.38361987786070934,29.31076091745842
280,cips,30.142056162657607,0.1,0.6910517846907751,0.0350346791448495,0.414890207115741,29.31076091745842
280,cdr,29.861921991241122,0.1,0.3037785292533003,0.00012429975080590087,0.3161925963715332,29.31076091745842
281,cavg,28.917304414550784,0.1,0.15480801968030658,0.08045209216684046,0.012059492963721212,29.31076091745842
281,cips,29.346996969938047,0.1,0.0013130514993062515,0.0350346791448495,0.022782725966108922,29.31076091745842
281,cdr,29.10694959092285,0.1,0.041539056824189506,0.00012429975080590087,0.03711877984576796,29.31076091745842
282,cavg,28.391505142031736,0.1,0.8450311806553147,0.08045209216684046,0.4040064222144398,29.31076091745842
282,cips,28.888271762743738,0.1,0.17849708585152693,0.0350346791448495,0.3716910281597954,29.31076091745842
282,cdr,28.73676419728781,0.1,0.3294722347666201,0.00012429975080590087,0.31679757882894044,29.31076091745842
283,cavg,28.971729289326724,0.1,0.1149424448736288,0.08045209216684046,0.0030681460395963413,29.31076091745842
283,cips,29.536556093825908,0.1,0.05098346167082477,0.0350346791448495,0.0014914770620141852,29.31076091745842
283,cdr,29.259664948177175,0.1,0.002610798076789994,0.00012429975080590087,0.0015957619678082353,29.31076091745842
284,cavg,28.801319089998543,0.1,0.2595309755656594,0.08045209216684046,0.050986112964056335,29.31076091745842
284,cips,29.467668346604587,0.1,0.024619941321259123,0.0350346791448495,0.0009161579477438629,29.31076091745842
284,cdr,29.175097638807486,0.1,0.018404525174321076,0.00012429975080590087,0.015503810615825921,29.31076091745842
285,cavg,29.301273368838014,0.1,9.00135788245681e-05,0.08045209216684046,0.07515999436076734,29.31076091745842
285,cips,29.546399781233752,0.1,0.055525674121329444,0.0350346791448495,0.0023486946910846822,29.31076091745842
285,cdr,29.50718897945073,0.1,0.03858398353805513,0.00012429975080590087,0.04308822828343767,29.31076091745842
286,cavg,29.480005226705302,0.1,0.02864363621245402,0.08045209216684046,0.20510490420239588,29.31076091745842
286,cips,29.964829727072434,0.1,0.4278060077098929,0.0350346791448495,0.21798933426419526,29.31076091745842
286,cdr,29.670235965446995,0.1,0.12922231012638805,0.00012429975080590087,0.1373621699817089,29.31076091745842
287,cavg,28.911093166838217,0.1,0.15973431088581302,0.08045209216684046,0.013462257875372674,29.31076091745842
287,cips,29.21841354810369,0.1,0.008528036626738943,0.0350346791448495,0.07813305143402155,29.31076091745842
287,cdr,29.19827673769213,0.1,0.012652690697695267,0.00012429975080590087,0.010268822750162271,29.31076091745842
288,cavg,29.04677804509559,0.1,0.06968695690093085,0.08045209216684046,0.0003864333387587152,29.31076091745842
288,cips,29.445962068533007,0.1,0.018279351251893047,0.0350346791448495,0.0027013360963567615,29.31076091745842
288,cdr,29.29631397953789,0.1,0.00020871401527970158,0.00012429975080590087,1.0876527698197805e-05,29.31076091745842
289,cavg,28.41445126725408,0.1,0.8033709890494274,0.08045209216684046,0.3753631443277444,29.31076091745842
289,cips,28.86261998458146,0.1,0.20083029571983207,0.0350346791448495,0.4036270083896667,29.31076091745842
289,cdr,28.8407140355086,0.1,0.22094407123074783,0.00012429975080590087,0.21058728458824066,29.31076091745842
290,cavg,28.892903477532798,0.1,0.17460484010119542,0.08045209216684046,0.018014111760028803,29.31076091745842
290,cips,29.290303798348425,0.1,0.00041849372228052866,0.0350346791448495,0.043111317102969955,29.31076091745842
290,cdr,29.085998842626893,0.1,0.05051799028257329,0.00012429975080590087,0.04563055436463576,29.31076091745842
291,cavg,29.735604655135653,0.1,0.18049220144356096,0.08045209216684046,0.5019503120077294,29.31076091745842
291,cips,30.28448360233394,0.1,0.9481358670411884,0.0350346791448495,0.618656426363435,29.31076091745842
291,cdr,30.004108028387815,0.1,0.48073021623413836,0.00012429975080590087,0.496314741867223,29.31076091745842
292,cavg,28.827552148513796,0.1,0.23349071438497973,0.08045209216684046,0.039827382149603734,29.31076091745842
292,cips,29.344706187051816,0.1,0.0011522813277683162,0.0350346791448495,0.023479512797657417,29.31076091745842
292,cdr,29.116628859287584,0.1,0.037687256009645155,0.00012429975080590087,0.03348280696637345,29.31076091745842
293,cavg,28.899224443188686,0.1,0.16936226965436385,0.08045209216684046,0.016357308573133285,29.31076091745842
293,cips,29.493867595761017,0.1,0.03352805563901066,0.0350346791448495,1.6555556615102937e-05,29.31076091745842
293,cdr,29.326452687151782,0.1,0.00024623163610950895,0.00012429975080590087,0.0007204258339073061,29.31076091745842
294,cavg,29.298340588725512,0.1,0.00015426456583350262,0.08045209216684046,0.07356053326951095,29.31076091745842
294,cips,29.991439528485948,0.1,0.4633233715103642,0.0350346791448495,0.24354529068291156,29.31076091745842
294,cdr,29.778165727240133,0.1,0.21846725620707844,0.00012429975080590087,0.22901372953267932,29.31076091745842
295,cavg,28.91862917875795,0.1,0.15376730049625414,0.08045209216684046,0.011770288086151959,29.31076091745842
295,cips,29.356156552724823,0.1,0.0020607637012402215,0.0350346791448495,0.020101538637073636,29.31076091745842
295,cdr,29.280531697118665,0.1,0.0009138057623494945,0.00012429975080590087,0.0003640555786697122,29.31076091745842
296,cavg,29.178368219931514,0.1,0.01752782635845102,0.08045209216684046,0.02287598249862302,29.31076091745842
296,cips,29.59090913001803,0.1,0.07848302100034417,0.0350346791448495,0.008643919645670467,29.31076091745842
296,cdr,29.531461246341667,0.1,0.04870863516917328,0.00012429975080590087,0.05375410194158037,29.31076091745842
297,cavg,29.263828256971873,0.1,0.0022026746203455093,0.08045209216684046,0.05603073391689396,29.31076091745842
297,cips,29.63686463906607,0.1,0.10634363724635847,0.0350346791448495,0.019301042338705703,29.31076091745842
297,cdr,29.556284765183925,0.1,0.06028195980193667,0.00012429975080590087,0.06588094039511944,29.31076091745842
298,cavg,29.173445037098745,0.1,0.018855650998952825,0.08045209216684046,0.021410976300061814,29.31076091745842
298,cips,29.6168294810221,0.1,0.09367796560193493,0.0350346791448495,0.01413555335751869,29.31076091745842
298,cdr,29.462633708874804,0.1,0.02306534477260448,0.00012429975080590087,0.02657609789381838,29.31076091745842
299,cavg,29.046503305784306,0.1,0.06983208532770718,0.08045209216684046,0.00037570722035178676,29.31076091745842
299,cips,29.45114957668446,0.1,0.019708975639285354,0.0350346791448495,0.002189011305332053,29.31076091745842
299,cdr,29.224239751841043,0.1,0.0074859120997895785,0.00012429975080590087,0.005680966393367476,29.31076091745842
300,cavg,28.818278115803015,0.1,0.2425393099263579,0.08045209216684046,0.043614989944447125,29.31076091745842
300,cips,29.267945830483956,0.1,0.0018331316726309273,0.0350346791448495,0.052895684036455656,29.31076091745842
300,cdr,29.066063521777455,0.1,0.0598768154530471,0.00012429975080590087,0.05454486255579328,29.31076091745842
301,cavg,29.01010959585352,0.1,0.09039121718277264,0.08045209216684046,0.00028935852042453726,29.31076091745842
301,cips,29.249805280098883,0.1,0.0037155897259074392,0.0350346791448495,0.061569076366423,29.31076091745842
301,cdr,29.24432371186331,0.1,0.0044139022872870795,0.00012429975080590087,0.0030567879104549593,29.31076091745842
302,cavg,29.341928848505784,0.1,0.0009714399257732115,0.08045209216684046,0.09910452464878597,29.31076091745842
302,cips,29.70113842686906,0.1,0.15239459985365492,0.0350346791448495,0.04129104431256702,29.31076091745842
302,cdr,29.58529920791444,0.1,0.07537127292651294,0.00012429975080590087,0.08161721639210301,29.31076091745842
303,cavg,29.38996277517536,0.1,0.006272934265814196,0.08045209216684046,0.13165477985774326,29.31076091745842
303,cips,29.911005513455407,0.1,0.360293575023586,0.0350346791448495,0.17062605303189035,29.31076091745842
303,cdr,29.63227730376734,0.1,0.10337278666514546,0.00012429975080590087,0.11066624581509688,29.31076091745842
304,cavg,28.641408516114836,0.1,0.4480326371844225,0.08045209216684046,0.14877345472005712,29.31076091745842
304,cips,29.003156748027173,0.1,0.09462032505148746,0.0350346791448495,0.24480695127080424,29.31076091745842
304,cdr,28.7827848413534,0.1,0.2787587369392537,0.00012429975080590087,0.26711024746464374,29.31076091745842
305,cavg,29.1025618687638,0.1,0.0433468438773449,0.08045209216684046,0.005691454845714346,29.31076091745842
305,cips,29.557924383456363,0.1,0.06108977892411629,0.0350346791448495,0.00359855242873542,29.31076091745842
305,cdr,29.370505670276973,0.1,0.003569435489349952,0.00012429975080590087,0.005025921326022145,29.31076091745842
306,cavg,29.385019889865884,0.1,0.005514394983012407,0.08045209216684046,0.12809223288415064,29.31076091745842
306,cips,29.930872637576027,0.1,0.3845385454272162,0.0350346791448495,0.18743374444970776,29.31076091745842
306,cdr,29.728188070309763,0.1,0.17424542793757783,0.00012429975080590087,0.18367750148703366,29.31076091745842
307,cavg,29.120644407420535,0.1,0.03614428738898539,0.08045209216684046,0.008746789100907162,29.31076091745842
307,cips,29.56001558419473,0.1,0.06212788888982864,0.0350346791448495,0.0038538191800930976,29.31076091745842
307,cdr,29.32089665108103,0.1,0.00010273309606846631,0.00012429975080590087,0.0004530390259122779,29.31076091745842
308,cavg,29.218924731349233,0.1,0.00843388507908131,0.08045209216684046,0.03678900229701365,29.31076091745842
308,cips,29.384820178086944,0.1,0.005484774084843542,0.0350346791448495,0.012795290465455847,29.31076091745842
308,cdr,29.305645801774574,0.1,2.6164408459132273e-05,0.00012429975080590087,3.640751629402603e-05,29.31076091745842
309,cavg,28.747514858778043,0.1,0.3172461226189791,0.08045209216684046,0.07817911177934905,29.31076091745842
309,cips,29.27082744240378,0.1,0.001594682429939454,0.0350346791448495,0.051578500315312796,29.31076091745842
309,cdr,29.034479171180923,0.1,0.07633160332614354,0.00012429975080590087,0.07029538385465835,29.31076091745842
310,cavg,29.839374826105374,0.1,0.2794326644150094,0.08045209216684046,0.6597576794804813,29.31076091745842
310,cips,30.254706217514894,0.1,0.8910327294987054,0.0350346791448495,0.5727004844101364,29.31076091745842
310,cdr,30.102536937475698,0.1,0.6269092658743998,0.00012429975080590087,0.6446885553477852,29.31076091745842
311,cavg,28.756640141467898,0.1,0.307049834384339,0.08045209216684046,0.07315942814727647,29.31076091745842
311,cips,29.169861513726076,0.1,0.01985264197213023,0.0350346791448495,0.10763316234341785,29.31076091745842
311,cdr,29.056321251537444,0.1,0.06473954359397821,0.00012429975080590087,0.05919035794830366,29.31076091745842
312,cavg,29.17198039463764,0.1,0.01926003351440932,0.08045209216684046,0.020984494154886818,29.31076091745842
312,cips,29.597131492504385,0.1,0.08200810625215633,0.0350346791448495,0.009839656901219419,29.31076091745842
312,cdr,29.320835072283977,0.1,0.00010148859544927912,0.00012429975080590087,0.00045042144376297185,29.31076091745842
313,cavg,29.513451208803115,0.1,0.04108335420539719,0.08045209216684046,0.23651791110587547,29.31076091745842
313,cips,29.82330868899636,0.1,0.2627052181085073,0.0350346791448495,0.10586709536513439,29.31076091745842
313,cdr,29.601482000961877,0.1,0.08451874839342353,0.00012429975080590087,0.09112553512492724,29.31076091745842
314,cavg,29.42887611110254,0.1,0.013951198969587714,0.08045209216684046,0.16140786248314154,29.31076091745842
314,cips,30.06260678093131,0.1,0.5652722024212968,0.0350346791448495,0.3188525851602641,29.31076091745842
314,cdr,29.809076744393977,0.1,0.2483186633744673,0.00012429975080590087,0.2595543893123836,29.31076091745842
315,cavg,28.561542586386036,0.1,0.5613281076148893,0.08045209216684046,0.21676245591838836,29.31076091745842
315,cips,29.032761150225532,0.1,0.07728387058154003,0.0350346791448495,0.21638805743919326,29.31076091745842
315,cdr,28.69224110283136,0.1,0.38256676108629273,0.00012429975080590087,0.3688993309862573,29.31076091745842
316,cavg,29.197335714762506,0.1,0.012865276606609313,0.08045209216684046,0.02897334280967194,29.31076091745842
316,cips,29.620985979059768,0.1,0.09623958884555961,0.0350346791448495,0.015141187152322017,29.31076091745842
316,cdr,29.488837711711067,0.1,0.031711344651299454,0.00012429975080590087,0.03580639356964367,29.31076091745842
317,cavg,28.91887030199144,0.1,0.15357825449108883,0.08045209216684046,0.011718026845107775,29.31076091745842
317,cips,29.4735625204045,0.1,0.0265043619218127,0.0350346791448495,0.0005940883348838412,29.31076091745842
317,cdr,29.22409526798874,0.1,0.007510934798001412,0.00012429975080590087,0.005702767396474891,29.31076091745842
318,cavg,29.890536170225392,0.1,0.3361393437210057,0.08045209216684046,0.745487245906421,29.31076091745842
318,cips,30.341739049394032,0.1,1.062915908529444,0.0350346791448495,0.7120028305190782,29.31076091745842
318,cdr,30.10221706444477,0.1,0.6264028326024766,0.00012429975080590087,0.6441749895599349,29.31076091745842
319,cavg,29.657335768070823,0.1,0.12011412707700893,0.08045209216684046,0.39717174126334004,29.31076091745842
319,cips,30.07359405571383,0.1,0.5819143968205966,0.0350346791448495,0.3313816815915209,29.31076091745842
319,cdr,29.828339533646524,0.1,0.26788762393519217,0.00012429975080590087,0.279552870770034,29.31076091745842
320,cavg,29.27222318821042,0.1,0.0014851565755923282,0.08045209216684046,0.06007550556383487,29.31076091745842
320,cips,29.718114832115447,0.1,0.16593721178640378,0.0350346791448495,0.048478520935996174,29.31076091745842
320,cdr,29.368959976808977,0.1,0.0033871305092896074,0.00012429975080590087,0.004809150535427234,29.31076091745842
321,cavg,28.690165799981457,0.1,0.3851382998362456,0.08045209216684046,0.11353822544019801,29.31076091745842
321,cips,29.436302299516544,0.1,0.01576063860906384,0.0350346791448495,0.003798768230082178,29.31076091745842
321,cdr,29.126422915642163,0.1,0.03398049891361063,0.00012429975080590087,0.029994437343451186,29.31076091745842
322,cavg,28.81494553368244,0.1,0.24583289478892256,0.08045209216684046,0.04501806242179232,29.31076091745842
322,cips,29.121515877948262,0.1,0.0358136849792014,0.0350346791448495,0.14169244537975037,29.31076091745842
322,cdr,28.94572987407187,0.1,0.13324766263587434,0.00012429975080590087,0.12523251492113124,29.31076091745842
323,cavg,28.943183624373372,0.1,0.13511306639173165,0.08045209216684046,0.00704533820288478,29.31076091745842
323,cips,29.365785627962858,0.1,0.0030277187660971024,0.0350346791448495,0.017463839173884284,29.31076091745842
323,cdr,29.266711260856486,0.1,0.0019403722467483805,0.00012429975080590087,0.001082454533361123,29.31076091745842
324,cavg,29.10394634998357,0.1,0.04277226531980958,0.08045209216684046,0.00590226695474937,29.31076091745842
324,cips,29.826994899692647,0.1,0.2664975244134073,0.0350346791448495,0.10827946478624952,29.31076091745842
324,cdr,29.60528810715781,0.1,0.08674626547222096,0.00012429975080590087,0.09343792060599178,29.31076091745842
325,cavg,28.896086028216917,0.1,0.17195526376745304,0.08045209216684046,0.017169937744138268,29.31076091745842
325,cips,29.3508501302003,0.1,0.0016071449782636548,0.0350346791448495,0.02163438481419396,29.31076091745842
325,cdr,29.22896857442175,0.1,0.006689987379428488,0.00012429975080590087,0.004990484767962005,29.31076091745842
326,cavg,29.115168808484704,0.1,0.03825627309278627,0.08045209216684046,0.007752568496759766,29.31076091745842
326,cips,29.4925998869317,0.1,0.03306541081910423,0.0350346791448495,2.8478881507562018e-05,29.31076091745842
326,cdr,29.356203953203913,0.1,0.0020650694977661062,0.00012429975080590087,0.0032026562246438278,29.31076091745842
327,cavg,29.223628635377565,0.1,0.007592034580617703,0.08045209216684046,0.03861558981528929,29.31076091745842
327,cips,29.68538963605053,0.1,0.14034667679396617,0.0350346791448495,0.03513869779911127,29.31076091745842
327,cdr,29.50278943512514,0.1,0.036874951597278056,0.00012429975080590087,0.04128109548094135,29.31076091745842
328,cavg,28.813259604471266,0.1,0.24750755642394234,0.08045209216684046,0.045736327503325715,29.31076091745842
328,cips,29.096170035498574,0.1,0.04604924662030489,0.0350346791448495,0.16141625002393398,29.31076091745842
328,cdr,28.933194108245008,0.1,0.14255669541959748,0.00012429975080590087,0.1342620257046389,29.31076091745842
329,cavg,28.691451115118863,0.1,0.3835446312738621,0.08045209216684046,0.11267369245445145,29.31076091745842
329,cips,29.01103011361777,0.1,0.08983855477096186,0.0350346791448495,0.23707777823087264,29.31076091745842
329,cdr,28.923196994725725,0.1,0.1502057942039549,0.00012429975080590087,0.1416882092554249,29.31076091745842
330,cavg,29.172558687513934,0.1,0.01909985636162866,0.08045209216684046,0.021152371887286598,29.31076091745842
330,cips,29.54381266054482,0.1,0.05431311495560902,0.0350346791448495,0.0021046268991908017,29.31076091745842
330,cdr,29.42087092065197,0.1,0.01212421280328379,0.00012429975080590087,0.014703740959078433,29.31076091745842
331,cavg,28.548066722346483,0.1,0.5817024352574455,0.08045209216684046,0.22949217438206643,29.31076091745842
331,cips,28.91385436975411,0.1,0.15753480761055502,0.0350346791448495,0.34115187385133716,29.31076091745842
331,cdr,28.797143945758943,0.1,0.26380239361774155,0.00012429975080590087,0.25247408287334844,29.31076091745842
332,cavg,29.21081151492032,0.1,0.009989883067723379,0.08045209216684046,0.03374252221073158,29.31076091745842
332,cips,29.71087140647862,0.1,0.16008840342398364,0.0350346791448495,0.04534129664316736,29.31076091745842
332,cdr,29.413732471085623,0.1,0.010603140856399922,0.00012429975080590087,0.013023496152013375,29.31076091745842
333,cavg,29.8373993359589,0.1,0.2773480238406855,0.08045209216684046,0.6565523797734891,29.31076091745842
333,cips,30.242949421969804,0.1,0.8689754079431702,0.0350346791448495,0.5550443317362737,29.31076091745842
333,cdr,30.027079219038765,0.1,0.5131119091789487,0.00012429975080590087,0.5292086454935959,29.31076091745842
334,cavg,28.776951437860152,0.1,0.28495256050897416,0.08045209216684046,0.06258437818122155,29.31076091745842
334,cips,29.445497532491856,0.1,0.018153955430668313,0.0350346791448495,0.002749839834827886,29.31076091745842
334,cdr,29.168601797932553,0.1,0.020209215264369966,0.00012429975080590087,0.017163656708346367,29.31076091745842
335,cavg,29.005214506264487,0.1,0.09335860939349239,0.08045209216684046,0.0004798566712213532,29.31076091745842
335,cips,29.453260885704083,0.1,0.020306240950014747,0.0350346791448495,0.0019959058452918483,29.31076091745842
335,cdr,29.2488592382271,0.1,0.003831817891657104,0.00012429975080590087,0.002575836498541129,29.31076091745842
336,cavg,28.899368263432933,0.1,0.1692439157861343,0.08045209216684046,0.0163205412774644,29.31076091745842
336,cips,29.61465213570399,0.1,0.09234987252677732,0.0350346791448495,0.01362255181150841,29.31076091745842
336,cdr,29.29508386808764,0.1,0.0002457698769738619,0.00012429975080590087,2.050341394640074e-05,29.31076091745842
337,cavg,28.693211580173582,0.1,0.3813671839809434,0.08045209216684046,0.1114949245246444,29.31076091745842
337,cips,28.937576937816733,0.1,0.13926628266120766,0.0350346791448495,0.3140027803873674,29.31076091745842
337,cdr,28.85626968668449,0.1,0.20656227885040063,0.00012429975080590087,0.19655235148967923,29.31076091745842
338,cavg,29.470457252102005,0.1,0.025502919298595644,0.08045209216684046,0.1965477973577821,29.31076091745842
338,cips,29.699349987907183,0.1,0.1510014656722336,0.0350346791448495,0.04056741415335991,29.31076091745842
338,cdr,29.58178258387937,0.1,0.07345274366958854,0.00012429975080590087,0.07962027359444526,29.31076091745842
339,cavg,28.551117847494822,0.1,0.57705759374372,0.08045209216684046,0.2265781799031907,29.31076091745842
339,cips,28.8002451559006,0.1,0.2606263427989602,0.0350346791448495,0.48677313874080536,29.31076091745842
339,cdr,28.762501249298285,0.1,0.3005886637310614,0.00012429975080590087,0.2884878915398541,29.31076091745842
340,cavg,28.235725568523407,0.1,1.1557010014598272,0.08045209216684046,0.6263053634947737,29.31076091745842
340,cips,28.69897490916241,0.1,0.3742821199467673,0.0350346791448495,0.6383395401632324,29.31076091745842
340,cdr,28.51317219071015,0.1,0.6361477770359261,0.00012429975080590087,0.6184874755641807,29.31076091745842
341,cavg,29.653790974141934,0.1,0.11766961978829456,0.08045209216684046,0.39271633774366954,29.31076091745842
341,cips,30.19841167240441,0.1,0.7879238627561875,0.0350346791448495,0.4906655403362526,29.31076091745842
341,cdr,29.93331043346843,0.1,0.3875678998842989,0.00012429975080590087,0.40157378360466456,29.31076091745842
342,cavg,29.43308246665512,0.1,0.014962561397880268,0.08045209216684046,0.16480541285251848,29.31076091745842
342,cips,29.859953857405714,0.1,0.301612885287951,0.0350346791448495,0.13105660488432558,29.31076091745842
342,cdr,29.771717820842415,0.1,0.21248126677736137,0.00012429975080590087,0.2228839649464712,29.31076091745842
343,cavg,28.739733555141218,0.1,0.32607224851494204,0.08045209216684046,0.08259104760697043,29.31076091745842
343,cips,29.14616601346259,0.1,0.0270914824213966,0.0350346791448495,0.12374243844799092,29.31076091745842
343,cdr,28.960194632337036,0.1,0.12289672026380812,0.00012429975080590087,0.11520410714477752,29.31076091745842
344,cavg,29.404561538279452,0.1,0.008798556466410984,0.08045209216684046,0.1424620111706211,29.31076091745842
344,cips,29.94399491119886,0.1,0.40098529082846746,0.0350346791448495,0.19896815280264415,29.31076091745842
344,cdr,29.77041944630272,0.1,0.21128596313930703,0.00012429975080590087,0.22165971020535888,29.31076091745842
345,cavg,29.07408110235305,0.1,0.05601733487831316,0.08045209216684046,0.0022053322383763754,29.31076091745842
345,cips,29.472886542033212,0.1,0.026284718143766244,0.0350346791448495,0.0006274977770778147,29.31076091745842
345,cdr,29.359320912758598,0.1,0.0023580731435532518,0.00012429975080590087,0.0035651617087191024,29.31076091745842
346,cavg,28.909757681648312,0.1,0.16080359513017753,0.08045209216684046,0.013773945997437285,29.31076091745842
346,cips,29.340105877608682,0.1,0.0008611266862204388,0.0350346791448495,0.024910488875278348,29.31076091745842
346,cdr,29.146953211458108,0.1,0.026832964545084877,0.00012429975080590087,0.023304686682019928,29.31076091745842
347,cavg,28.97347673946464,0.1,0.11376061672493992,0.08045209216684046,0.0028776141317079017,29.31076091745842
347,cips,29.51397687627065,0.1,0.04129672591597386,0.0350346791448495,0.00025729534670484495,29.31076091745842
347,cdr,29.337998206229354,0.1,0.0007418698995912357,0.00012429975080590087,0.0014735056155748604,29.31076091745842
348,cavg,28.66114330976705,0.1,0.4220030362226613,0.08045209216684046,0.133939038293712,29.31076091745842
348,cips,29.144910702802573,0.1,0.027506293701390724,0.0350346791448495,0.12462717660495683,29.31076091745842
348,cdr,28.931146773201945,0.1,0.14410689851957606,0.00012429975080590087,0.13576657741049827,29.31076091745842
349,cavg,29.5515918707572,0.1,0.05799954806679884,0.08045209216684046,0.2750705991918336,29.31076091745842
349,cips,29.71900709507765,0.1,0.1666649415407116,0.0350346791448495,0.04887223110406063,29.31076091745842
349,cdr,29.711821329456733,0.1,0.16084945407225584,0.00012429975080590087,0.1699165826950567,29.31076091745842
350,cavg,29.060344871294784,0.1,0.06270819617622828,0.08045209216684046,0.001103882948785585,29.31076091745842
350,cips,29.622682994900515,0.1,0.09729538239579202,0.0350346791448495,0.015561701022699647,29.31076091745842
350,cdr,29.4105212838101,0.1,0.009952130694620955,0.00012429975080590087,0.012300883066031882,29.31076091745842
351,cavg,29.07018474296912,0.1,0.057876895731907095,0.08045209216684046,0.0018545602611274024,29.31076091745842
351,cips,29.667770492871377,0.1,0.12745583693653917,0.0350346791448495,0.028843602877829683,29.31076091745842
351,cdr,29.299663205894337,0.1,0.00012315920195959414,0.00012429975080590087,2.6284330490653975e-09,29.31076091745842
352,cavg,29.198696525022466,0.1,0.01255842805203953,0.08045209216684046,0.029438456822657933,29.31076091745842
352,cips,29.490012866468362,0.1,0.032131261223862694,0.0350346791448495,6.27831405348079e-05,29.31076091745842
352,cdr,29.342169059873154,0.1,0.000986471409944164,0.00012429975080590087,0.0018111086520589486,29.31076091745842
353,cavg,29.468792626603047,0.1,0.024974021095171932,0.08045209216684046,0.19507458780397857,29.31076091745842
353,cips,30.19322027763339,0.1,0.778734522360417,0.0350346791448495,0.48341960407905593,29.31076091745842
353,cdr,29.928121273109245,0.1,0.38113380872931196,0.00012429975080590087,0.3950239847615258,29.31076091745842
354,cavg,29.546359773382996,0.1,0.05550682091296874,0.08045209216684046,0.2696097996758729,29.31076091745842
354,cips,29.784776360278208,0.1,0.2246906400316393,0.0350346791448495,0.08227713541165722,29.31076091745842
354,cdr,29.64751277970518,0.1,0.11340181672666128,0.00012429975080590087,0.12103499590386908,29.31076091745842
355,cavg,29.902290067351156,0.1,0.3499067351728229,0.08045209216684046,0.7659224064594611,29.31076091745842
355,cips,30.19623039172749,0.1,0.7840561898623414,0.0350346791448495,0.487614432177299,29.31076091745842
355,cdr,30.184994825060325,0.1,0.7642849252008962,0.00012429975080590087,0.7839028573220098,29.31076091745842
356,cavg,28.480508051179086,0.1,0.68931982196505,0.08045209216684046,0.29878477269738274,29.31076091745842
356,cips,28.864370849862745,0.1,0.199264092448072,0.0350346791448495,0.40140536684287365,29.31076091745842
356,cdr,28.700564024669905,0.1,0.3723402479687588,0.00012429975080590087,0.3588584020438013,29.31076091745842
357,cavg,29.730216214249843,0.1,0.1759427460063805,0.08045209216684046,0.49434409341721053,29.31076091745842
357,cips,30.428411742994122,0.1,1.2491433678206347,0.0350346791448495,0.8657842750352002,29.31076091745842
357,cdr,30.05323498193748,0.1,0.5512677364240526,0.00012429975080590087,0.5679476928836505,29.31076091745842
358,cavg,29.294193232970837,0.1,0.0002744881692801076,0.08045209216684046,0.07132803842928619,29.31076091745842
358,cips,29.63246413053703,0.1,0.10349295730510165,0.0350346791448495,0.01809769743251505,29.31076091745842
358,cdr,29.458824867667904,0.1,0.021922933351636305,0.00012429975080590087,0.02534875708541902,29.31076091745842
359,cavg,28.586391179956127,0.1,0.5247115166091413,0.08045209216684046,0.19424201384458234,29.31076091745842
359,cips,28.92301248811354,0.1,0.15034884445942265,0.0350346791448495,0.3305375593791655,29.31076091745842
359,cdr,28.783791604695516,0.1,0.2776966565938081,0.00012429975080590087,0.2660706158875477,29.31076091745842
360,cavg,29.104334069380144,0.1,0.042612043607531847,0.08045209216684046,0.005961991306722579,29.31076091745842
360,cips,29.704463696453466,0.1,0.1550018781884217,0.0350346791448495,0.04265350445159962,29.31076091745842
360,cdr,29.619717865069237,0.1,0.09545439547699294,0.00012429975080590087,0.10246780477000185,29.31076091745842
361,cavg,28.439669597854287,0.1,0.7588000870896702,0.08045209216684046,0.34509813629927766,29.31076091745842
361,cips,28.85105253566998,0.1,0.21133179628654772,0.0350346791448495,0.41845879572494077,29.31076091745842
